rentree_scolaire;UAI;departement;academie;region;patronyme;indice_eloignement
2023;0560042S;MORBIHAN;RENNES;BRETAGNE;LYCÉE PROFESSIONNEL JULIEN CROZET;115.2
2023;0160981E;CHARENTE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE AGRICOLE PRIVÉ CLAIRE CHAMPAGNE DE SEGONZAC;115.4
2023;0701001H;HAUTE-SAONE;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE PROFESSIONNEL PRIVÉ SAINT PIERRE FOURIER;115.8
2023;0320557G;GERS;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL AGRICOLE DE MIRANDE;116.1
2023;0161003D;CHARENTE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL LOUISE MICHEL;116.2
2023;0700947Z;HAUTE-SAONE;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE AGRICOLE PRIVÉ SAINTE-MARIE DE GRAY;116.3
2023;0880133S;VOSGES;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL PRIVÉ JEANNE D'ARC;116.5
2023;0422132P;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL L'ASTRÉE;116.7
2023;0610724F;ORNE;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL PRIVÉ ESAT DE GIEL;116.7
2023;0860029P;VIENNE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL RAOUL MORTIER - LYCÉE DES MÉTIERS DE L'ÉNERGIE ET DES SERVICES AUX ENTREPRISES;116.7
2023;0680027K;HAUT-RHIN;STRASBOURG;GRAND EST;LYCÉE PROFESSIONNEL JOSEPH VOGT;116.8
2023;0132280H;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE POLYVALENT PRIVÉ HENRI LEROY;117.1
2023;0611020C;ORNE;NORMANDIE;NORMANDIE;LYCÉE AGRICOLE PRIVÉ ESAT - GIEL-COURTEILLES;117.1
2023;0320030J;GERS;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL CLÉMENT ADER - LYCÉE DES MÉTIERS DE L'ÉLECTROTECHNIQUE, DE LA MAINTENANCE ET DE L'USINAGE;117.2
2023;0011056T;AIN;LYON;AUVERGNE-RHONE-ALPES;LYCEE AGRICOLE PRIVE DE L AIN;117.5
2023;0560096A;MORBIHAN;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVE SAINTE JEANNE D'ARC;117.6
2023;0601610Z;OISE;AMIENS;HAUTS-DE-FRANCE;MAISON FAMILIALE RURALE DE SONGEONS;117.6
2023;0291844X;FINISTERE;RENNES;BRETAGNE;MAISON FAMILIALE RURALE D'ELLIANT;117.8
2023;0391131T;JURA;BESANCON;BOURGOGNE-FRANCHE-COMTE;INSTITUT EUROPÉEN DE FORMATION COMPAGNONS DU TOUR DE FRANCE;117.8
2023;0790991Y;DEUX-SEVRES;POITIERS;NOUVELLE-AQUITAINE;MAISON FAMILIALE RURALE DE SECONDIGNY;118.0
2023;0810578N;TARN;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL AGRICOLE DE LAVAUR;118.0
2023;9730364H;GUYANE;GUYANE;GUYANE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL, TECHNOLOGIQUE ET PROFESSIONNEL AGRICOLE DE MACOURIA;118.0
2023;0160980D;CHARENTE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE AGRICOLE PRIVÉ ROC-FLEURI DE RUFFEC;118.3
2023;0230003D;CREUSE;LIMOGES;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL JEAN JAURÈS;118.3
2023;0741669M;HAUTE SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT RENÉ FRISON ROCHE;118.3
2023;0352027N;ILLE-ET-VILAINE;RENNES;BRETAGNE;MAISON FAMILIALE RURALE DE BAULON;118.5
2023;0380049X;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT DE LA MATHEYSINE;118.5
2023;0610014J;ORNE;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE AUGUSTE CHEVALIER;118.7
2023;0050004C;HAUTES-ALPES;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE CLIMATIQUE HONORÉ ROMANE;118.8
2023;0180025E;CHER;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL JEAN GUEHENNO - LYCÉE DES MÉTIERS DE LA BIJOUTERIE, DU COMMERCE ET DE LA RESTAURATION;118.8
2023;0880036L;VOSGES;NANCY-METZ;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN-BAPTISTE VUILLAUME;118.8
2023;0441827X;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE LEGÉ;119.0
2023;0491833B;MAINE-ET-LOIRE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE BEAUFORT-EN-ANJOU - GÉE;119.0
2023;0851308K;VENDEE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE VOUVANT;119.0
2023;0180024D;CHER;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN MOULIN;119.4
2023;0371423W;INDRE-ET-LOIRE;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;MAISON FAMILIALE RURALE DE BOURGUEIL;119.4
2023;0450027K;LOIRET;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL AGRICOLE DE BEAUNE-LA-ROLANDE;119.4
2023;0870013S;HAUTE-VIENNE;LIMOGES;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL GEORGE SAND;119.4
2023;0881450Y;VOSGES;NANCY-METZ;GRAND EST;MAISON FAMILIALE RURALE DE SAINT-DIÉ - LA PORTE D'ALSACE;119.4
2023;0650001Y;HAUTES-PYRENEES;TOULOUSE;OCCITANIE;LYCÉE CLIMATIQUE RENÉ BILLÈRES;119.7
2023;0861122C;VIENNE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE AGRICOLE PRIVÉ LA PERRIERE DE LA ROCHE-RIGAULT;119.7
2023;0351949D;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCEE AGRICOLE PRIVE ST EXUPERY DE RENNES LA GUERCHE;120.1
2023;0171292M;CHARENTE-MARITIME;POITIERS;NOUVELLE-AQUITAINE;MAISON FAMILIALE RURALE DE CRAVANS;120.2
2023;0332472H;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;MAISON FAMILIALE RURALE DE LA SAUVE;120.2
2023;0311843K;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE AGRICOLE PRIVÉ LE SAVES DE RIEUMES;120.3
2023;0410626H;LOIR-ET-CHER;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE VENDÔME - SITE DE MONTOIRE;120.5
2023;0623786D;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;MAISON FAMILIALE RURALE DE ROLLANCOURT;120.7
2023;0721301Y;SARTHE;NANTES;PAYS DE LA LOIRE;LYCÉE PROFESSIONNEL JEAN RONDEAU - LYCÉE DES MÉTIERS DE LA LOGISTIQUE ET DU TRANSPORT;120.7
2023;0570279U;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL PRIVÉ LA PROVIDENCE;120.9
2023;0623688X;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;MAISON FAMILIALE RURALE DE BERLENCOURT;121.1
2023;0840788A;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE AGRICOLE PRIVÉ DE LA BASTIDE-DES-JOURDANS;121.8
2023;0570112M;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE CHÂTEAU-SALINS;122.0
2023;0030044G;ALLIER;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL BLAISE DE VIGENÈRE;122.1
2023;0090018W;ARIEGE;TOULOUSE;OCCITANIE;LYCÉE GÉNÉRAL DU COUSERANS;122.1
2023;0530829N;MAYENNE;NANTES;PAYS DE LA LOIRE;MAISON FAMILIALE RURALE DE PRÉ-EN-PAIL;122.1
2023;0820001F;TARN-ET-GARONNE;TOULOUSE;OCCITANIE;LYCÉE NORMAN FOSTER - LYCÉE DES MÉTIERS DU BÂTIMENT - TRAVAUX PUBLICS - TOPOGRAPHIE ET USAGES DU NUMÉRIQUE;122.1
2023;0134350H;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;MFREO DE LA ROQUE D'ANTHERON;122.2
2023;0870671G;HAUTE-VIENNE;LIMOGES;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL AGRICOLE DE SAINT-YRIEIX-LA-PERCHE;122.5
2023;0190027B;CORREZE;LIMOGES;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL MARCEL BARBANCEYS- LYCÉE DES MÉTIERS DE LA MAINTENANCE DES MATÉRIELS;123.2
2023;0240039M;DORDOGNE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL PORTE D'AQUITAINE;123.3
2023;0881651S;VOSGES;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL PRIVÉ JEANNE D'ARC;123.4
2023;0421858S;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE D'ENSEIGNEMENT GÉNÉRAL, TECHNOLOGIQUE ET PROFESSIONNEL AGRICOLE DE RANNE CHERVÉ-NOIRÉTABLE;123.7
2023;0400139J;LANDES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL AGRICOLE DE MUGRON;123.8
2023;0050027C;HAUTES-ALPES;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE PROFESSIONNEL PIERRE MENDÈS FRANCE;124.5
2023;0580582T;NIEVRE;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE PROFESSIONNEL AGRICOLE DU MORVAN;126.1
2023;0340069R;HERAULT;MONTPELLIER;OCCITANIE;LYCÉE PROFESSIONNEL JACQUES BREL, LYCÉE DES MÉTIERS DE LA MOTO;126.2
2023;0150022T;CANTAL;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL JOSEPH CONSTANT;126.8
2023;0240013J;DORDOGNE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL GIRAUT DE BORNEIL;126.8
2023;0480022N;LOZERE;MONTPELLIER;OCCITANIE;LYCÉE POLYVALENT PRIVÉ SAINT PIERRE-SAINT PAUL;128.9
2023;0071397F;ARDECHE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT;133.3
2023;0121298W;AVEYRON;TOULOUSE;OCCITANIE;MAISON FAMILIALE RURALE DE SAINT-SERNIN SUR RANCE;136.4
2023;9730464S;GUYANE;GUYANE;GUYANE;LYCÉE AGRICOLE PRIVÉ SAINT-LAURENT-DU-MARONI;153.1
2023;6200063Z;CORSE-DU-SUD;CORSE;CORSE;LYCÉE POLYVALENT JEAN PAUL DE ROCCA SERRA - PORTO-VECCHIO;174.1
2022;9760125G;MAYOTTE;MAYOTTE;MAYOTTE;LYCÉE POLYVALENT GUSTAVE EIFFEL DE KAHANI LYCÉE DES METIERS;95.0
2023;9760163Y;MAYOTTE;MAYOTTE;MAYOTTE;LYCÉE POLYVALENT DE KAWENI LYCÉE DES METIERS DU GOUT ET DES SAVEURS;94.9
2023;9760182U;MAYOTTE;MAYOTTE;MAYOTTE;LPO DE SADA;100.0
2023;0240032E;DORDOGNE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ARNAUD DANIEL;122.4
2023;0580661D;NIEVRE;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE AGRICOLE PRIVÉ DU HAUT NIVERNAIS DE VARZY;122.6
2023;0460013P;LOT;TOULOUSE;OCCITANIE;LYCÉE POLYVALENT LÉO FERRE;123.3
2023;0550958T;MEUSE;NANCY-METZ;GRAND EST;MAISON FAMILIALE RURALE DE DAMVILLERS;123.6
2023;0050606G;HAUTES-ALPES;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;MAISON FAMILIALE RURALE DE VENTAVON;123.8
2023;0631225P;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL AGRICOLE DE ROCHEFORT-MONTAGNE;124.1
2023;0881547D;VOSGES;NANCY-METZ;GRAND EST;MAISON FAMILIALE RURALE DE BULGNEVILLE;125.3
2023;0080053P;ARDENNES;REIMS;GRAND EST;LYCÉE GÉNÉRAL THOMAS MASARYK;130.6
2023;0631223M;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL AGRICOLE DES COMBRAILLES - SITE DE SAINT-GERVAIS;136.2
2023;0731507S;SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL SAINT EXUPÉRY;138.2
2023;0660631C;PYRENEES-ORIENTALES;MONTPELLIER;OCCITANIE;LYCÉE AGRICOLE PRIVÉ LE MAS BLANC DE BOURG-MADAME;155.4
2023;9710998H;GUADELOUPE;GUADELOUPE;GUADELOUPE;MFREO DE MARIE-GALANTE GRAND BOURG;211.2
2022;9760370Y;MAYOTTE;MAYOTTE;MAYOTTE;LYCÉE DES LUMIERES;95.1
2023;0560098C;MORBIHAN;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ NOTRE-DAME DU VOEU;101.1
2023;0680015X;HAUT-RHIN;STRASBOURG;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ALFRED KASTLER;101.1
2023;0772151V;SEINE-ET-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE PROFESSIONNEL PRIVÉ LES SINOPLIES;101.1
2023;0762169V;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PABLO NERUDA;101.2
2023;0950667J;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE POLYVALENT ROMAIN ROLLAND, LYCÉE DES MÉTIERS DE L'INDUSTRIE, DU COMMERCE ET DES SERVICES AUX ENTREPRISES;101.2
2023;6200650M;CORSE-DU-SUD;CORSE;CORSE;INSTITUTION SAINT PAUL (LYCÉE GÉNÉRAL PRIVÉ) AJACCIO;101.2
2023;0595770B;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL AGRICOLE DE DUNKERQUE;101.3
2023;0131656E;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE VALABRE;101.4
2023;0341521U;HERAULT;MONTPELLIER;OCCITANIE;LYCÉE POLYVALENT PRIVÉ SAINT-JOSEPH PIERRE ROUGE;101.4
2023;0442061B;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE SAINT-HERBLAIN;101.4
2023;0610004Y;ORNE;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL MARCEL MEZEN - LYCÉE DES MÉTIERS DE L'AUTOMOBILE ET DU TRANSPORT;101.4
2023;0010814E;AIN;LYON;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL PRIVÉ SAINT JOSEPH;101.5
2023;0080048J;ARDENNES;REIMS;GRAND EST;LYCÉE PROFESSIONNEL LE CHÂTEAU;101.5
2023;0672534R;BAS-RHIN;STRASBOURG;GRAND EST;LYCÉE POLYVALENT HAUT-BARR - LYCÉE DES MÉTIERS;101.5
2023;0681888H;HAUT-RHIN;STRASBOURG;GRAND EST;LYCÉE POLYVALENT AMÉLIE ZURCHER;101.5
2023;9730563Z;GUYANE;GUYANE;GUYANE;LYCEE PROFESSIONNEL DU LARIVOT;101.5
2023;0596854E;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE POLYVALENT DU PAYS DE CONDÉ;101.6
2023;0011457D;AIN;LYON;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT JOSEPH;101.7
2023;0442834S;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE HONORÉ D'ESTIENNE D'ORVES;101.7
2023;0460493L;LOT;TOULOUSE;OCCITANIE;LYCÉE POLYVALENT GASTON MONNERVILLE - LYCÉE DES MÉTIERS DE L'INDUSTRIE : MAINTENANCE, PRODUCTION, ÉLECTRICITÉ ET AUTOMOBILE;101.7
2023;0570146Z;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JULIE DAUBIÉ;101.7
2023;0761707T;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL PRIVÉ LA PROVIDENCE;101.7
2023;0021939X;AISNE;AMIENS;HAUTS-DE-FRANCE;LYCÉE POLYVALENT JULES VERNE - LYCÉE DES MÉTIERS DES SCIENCES ET TECHNOLOGIES POUR UN DÉVELOPPEMENT DURABLE;101.8
2023;0133314G;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT LOUIS - SAINTE MARIE;101.8
2023;0350801F;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL PRIVÉ JEAN PAUL II;101.8
2023;0641907A;PYRENEES-ATLANTIQUES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE POLYVALENT PRIVÉ BERNAT ETXEPARE;101.8
2023;0680141J;HAUT-RHIN;STRASBOURG;GRAND EST;COLLÈGE EPISCOPAL (LYCÉE GÉNÉRAL PRIVÉ);101.8
2023;0682072H;HAUT-RHIN;STRASBOURG;GRAND EST;LYCÉE D'ENSEIGNEMENT GÉNÉRAL PRIVÉ INSTITUTION CHAMPAGNAT;101.8
2023;0760035A;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE GUY DE MAUPASSANT;101.9
2023;0840046U;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE PROFESSIONNEL ARISTIDE BRIAND - LYCÉE DES MÉTIERS DES SERVICES AUX PERSONNES ET AUX ENTREPRISES;101.9
2023;0841078R;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE RÉGIONAL MONTESQUIEU;101.9
2023;9740078S;LA REUNION;LA REUNION;LA REUNION;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE SAINT-PAUL;101.9
2023;0600009J;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN ROSTAND;102.0
2023;0740017S;HAUTE SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT CHARLES PONCET - LYCÉE DES MÉTIERS DE L'INDUSTRIE;102.0
2023;0061635V;ALPES-MARITIMES;NICE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE PROFESSIONNEL AUGUSTE ESCOFFIER;102.1
2023;0341921D;HERAULT;MONTPELLIER;OCCITANIE;LYCÉE POLYVALENT GEORGES POMPIDOU;102.1
2023;0420029D;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL RENÉ CASSIN - LYCÉE DES MÉTIERS DE LA DISTRIBUTION ET DES SERVICES;102.1
2023;0840026X;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE DE L'ARC;102.1
2023;0442083A;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;CENTRE ÉDUCATIF NANTAIS POUR SPORTIFS;102.2
2023;0170060Y;CHARENTE-MARITIME;POITIERS;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE BERNARD PALISSY;102.3
2023;0290164W;FINISTERE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ NOTRE-DAME DU MUR;102.3
2023;0541320S;MEURTHE-ET-MOSELLE;NANCY-METZ;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ JEAN-BAPTISTE VATELOT;102.3
2023;0730005J;SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT JEAN MOULIN;102.3
2023;9720430K;MARTINIQUE;MARTINIQUE;MARTINIQUE;LYCÉE PROFESSIONNEL;102.3
2023;0761718E;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL PRIVÉ REY;102.4
2023;0270029K;EURE;NORMANDIE;NORMANDIE;LYCÉE POLYVALENT LES FONTENELLES - LYCÉE DES MÉTIERS DE L'ÉNERGIE ET DE L'EFFICACITÉ ÉNERGÉTIQUE;102.5
2023;0271074W;EURE;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL PRIVÉ JEANNE D'ARC - SAINT ANSELME;102.5
2023;0290044R;FINISTERE;RENNES;BRETAGNE;LYCÉE POLYVALENT DE L'ELORN - LYCÉE DES MÉTIERS DU BOIS;102.5
2023;0290168A;FINISTERE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT-GABRIEL;102.5
2023;0601787S;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL ROBERVAL - LYCÉE DES MÉTIERS;102.5
2023;0170078T;CHARENTE-MARITIME;POITIERS;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL BERNARD PALISSY;102.6
2023;0740046Y;HAUTE SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE LA VERSOIE;102.6
2023;0741307U;HAUTE SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE TECHNOLOGIQUE PRIVÉ JEANNE D'ARC;102.6
2023;0270003G;EURE;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE AUGUSTIN FRESNEL;102.7
2023;0320039U;GERS;TOULOUSE;OCCITANIE;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE D'AUCH;102.7
2023;0141555P;CALVADOS;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE MARIE CURIE;102.8
2023;0540067E;MEURTHE-ET-MOSELLE;NANCY-METZ;GRAND EST;LYCÉE DES MÉTIERS RÉGIONAL DU TOULOIS;102.8
2023;0670043H;BAS-RHIN;STRASBOURG;GRAND EST;LYCÉE PROFESSIONNEL CAMILLE SCHNEIDER;102.8
2023;0441783Z;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCEE AGRICOLE PRIVE BRIACE DU LANDREAU SITE D ANCENIS;102.8
2023;9710774P;GUADELOUPE;GUADELOUPE;GUADELOUPE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE FAUSTIN FLÉRET;102.9
2023;9741059H;LA REUNION;LA REUNION;LA REUNION;MAISON FAMILIALE RURALE DE SAINT-PAUL;102.9
2023;0180572Z;CHER;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL PRIVÉ SAINT JOSEPH;103.0
2023;0221673Z;COTES D'ARMOR;RENNES;BRETAGNE;LYCÉE AGRICOLE PRIVÉ SAINT-ILLAN DE LANGUEUX;103.0
2023;0180035R;CHER;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE POLYVALENT EDOUARD VAILLANT;103.1
2023;0570051W;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL PIERRE ET MARIE CURIE;103.1
2023;0622150A;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE POLYVALENT PRIVÉ JEAN BOSCO;103.2
2023;9720771F;MARTINIQUE;MARTINIQUE;MARTINIQUE;LYCÉE POLYVALENT LA JETÉE;103.2
2023;0381602K;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL L'ODYSSÉE;103.3
2023;0671685T;BAS-RHIN;STRASBOURG;GRAND EST;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE D'OBERNAI;103.3
2023;0720017C;SARTHE;NANTES;PAYS DE LA LOIRE;LYCÉE POLYVALENT ROBERT GARNIER - LYCÉE DES MÉTIERS DES SERVICES ET DE L'INDUSTRIE;103.3
2023;0520727H;HAUTE-MARNE;REIMS;GRAND EST;LYCÉE D'ENSEIGNEMENT GÉNÉRAL ET TECHNOLOGIQUE AGRICOLE DE CHAUMONT;103.4
2023;0570094T;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE POLYVALENT MANGIN;103.4
2023;0596335R;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL PRIVÉ INSTITUT D'ANCHIN;103.4
2023;0630078T;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL GERMAINE TILLION;103.4
2023;0730760E;SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT PRIVÉ JEANNE D'ARC (A ABSORBÉ L'UAI 0730773U EN 2022);103.4
2023;0840763Y;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE PROFESSIONNEL L'ARGENSOL;103.5
2023;0861223M;VIENNE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE PILOTE INNOVANT INTERNATIONAL;103.5
2023;0381732B;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL PRIVÉ FRANÇOIS VERGUIN - LYCÉE DES MÉTIERS DE LA CHIMIE ET DES PROCESS INDUSTRIELS;103.6
2023;0550004F;MEUSE;NANCY-METZ;GRAND EST;LYCÉE PROFESSIONNEL LIGIER RICHIER;103.6
2023;0741224D;HAUTE SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE AGRICOLE PRIVÉ LES TROIS VALLÉES DE THONON-LES-BAINS;103.6
2023;9710709U;GUADELOUPE;GUADELOUPE;GUADELOUPE;LYCÉE PROFESSIONNEL GERTY ARCHIMÈDE;103.6
2023;0340059E;HERAULT;MONTPELLIER;OCCITANIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN MOULIN;103.7
2023;0400018C;LANDES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE CHARLES DESPIAU;103.8
